ProductBenefitRecommendedSIID,ProductCode,BenefitCode,Age,RecommendedSI,dtmCreated,CreatedBy,dtmUpdated,UpdatedBy,dtmValidFrom,dtmValidTo
2267,HSL,DTH,52,12000,45:57.3,System02,59:59.0,Shalok01,45:57.3,59:59.0
2268,HSL,DTH,53,12000,45:57.3,System02,59:59.0,Shalok01,45:57.3,59:59.0
2269,HSL,DTH,54,11000,45:57.3,System02,59:59.0,Shalok01,45:57.3,59:59.0
2270,HSL,DTH,55,11000,45:57.4,System02,59:59.0,Shalok01,45:57.4,59:59.0
2271,HSL,DTH,56,11000,45:57.4,System02,59:59.0,Shalok01,45:57.4,59:59.0
2272,HSL,DTH,57,11000,45:57.4,System02,59:59.0,Shalok01,45:57.4,59:59.0
2273,HSL,DTH,58,11000,45:57.4,System02,59:59.0,Shalok01,45:57.4,59:59.0
2274,HSL,DTH,59,10000,45:57.4,System02,59:59.0,Shalok01,45:57.4,59:59.0
2275,HSL,DTH,60,10000,45:57.4,System02,59:59.0,Shalok01,45:57.4,59:59.0
2276,HSL,DTH,61,10000,45:57.5,System02,59:59.0,Shalok01,45:57.5,59:59.0
2277,HSL,DTH,62,10000,45:57.5,System02,59:59.0,Shalok01,45:57.5,59:59.0
2278,HSL,DTH,63,10000,45:57.5,System02,59:59.0,Shalok01,45:57.5,59:59.0
2279,HSL,DTH,64,10000,45:57.5,System02,59:59.0,Shalok01,45:57.5,59:59.0
2280,HSL,DTH,65,10000,45:57.5,System02,59:59.0,Shalok01,45:57.5,59:59.0
2281,HSL,DTH,66,10000,45:57.6,System02,59:59.0,Shalok01,45:57.6,59:59.0
2282,HSL,DTH,67,9000,45:57.6,System02,59:59.0,Shalok01,45:57.6,59:59.0
2283,HSL,DTH,68,9000,45:57.6,System02,59:59.0,Shalok01,45:57.6,59:59.0
2284,HSL,DTH,69,8000,45:57.6,System02,59:59.0,Shalok01,45:57.6,59:59.0
2285,HSL,DTH,70,8000,45:57.6,System02,59:59.0,Shalok01,45:57.6,59:59.0
2286,HSL,DTH,71,8000,45:57.7,System02,59:59.0,Shalok01,45:57.7,59:59.0
2287,HSL,DTH,72,8000,45:57.7,System02,59:59.0,Shalok01,45:57.7,59:59.0
2288,HSL,DTH,73,8000,45:57.7,System02,59:59.0,Shalok01,45:57.7,59:59.0
2289,HSL,DTH,74,8000,45:57.7,System02,59:59.0,Shalok01,45:57.7,59:59.0
2290,HSL,DTH,75,8000,45:57.7,System02,59:59.0,Shalok01,45:57.7,59:59.0
2291,HSL,DTH,76,8000,45:57.8,System02,59:59.0,Shalok01,45:57.8,59:59.0
2292,HSL,DTH,77,8000,45:57.8,System02,59:59.0,Shalok01,45:57.8,59:59.0
2293,HSL,DTH,78,8000,45:57.8,System02,59:59.0,Shalok01,45:57.8,59:59.0
2294,HSL,DTH,79,8000,45:57.8,System02,59:59.0,Shalok01,45:57.8,59:59.0
2295,MAP,ADB,16,900000,45:57.8,System02,59:59.0,Shalok01,45:57.8,59:59.0
2296,MAP,ADB,17,900000,45:57.9,System02,59:59.0,Shalok01,45:57.9,59:59.0
2297,MAP,ADB,18,900000,45:57.9,System02,59:59.0,Shalok01,45:57.9,59:59.0
2298,MAP,ADB,19,900000,45:57.9,System02,59:59.0,Shalok01,45:57.9,59:59.0
2299,MAP,ADB,20,900000,45:57.9,System02,59:59.0,Shalok01,45:57.9,59:59.0
2300,MAP,ADB,21,900000,45:57.9,System02,59:59.0,Shalok01,45:57.9,59:59.0
2301,MAP,ADB,22,900000,45:58.0,System02,59:59.0,Shalok01,45:58.0,59:59.0
2302,MAP,ADB,23,900000,45:58.0,System02,59:59.0,Shalok01,45:58.0,59:59.0
2303,MAP,ADB,24,900000,45:58.0,System02,59:59.0,Shalok01,45:58.0,59:59.0
2304,MAP,ADB,25,900000,45:58.0,System02,59:59.0,Shalok01,45:58.0,59:59.0
2305,MAP,ADB,26,900000,45:58.1,System02,59:59.0,Shalok01,45:58.1,59:59.0
2306,MAP,ADB,27,900000,45:58.1,System02,59:59.0,Shalok01,45:58.1,59:59.0
2307,MAP,ADB,28,900000,45:58.1,System02,59:59.0,Shalok01,45:58.1,59:59.0
2308,MAP,ADB,29,900000,45:58.1,System02,59:59.0,Shalok01,45:58.1,59:59.0
2309,MAP,ADB,30,900000,45:58.2,System02,59:59.0,Shalok01,45:58.2,59:59.0
2310,MAP,ADB,31,900000,45:58.2,System02,59:59.0,Shalok01,45:58.2,59:59.0
2311,MAP,ADB,32,900000,45:58.2,System02,59:59.0,Shalok01,45:58.2,59:59.0
2312,MAP,ADB,33,900000,45:58.2,System02,59:59.0,Shalok01,45:58.2,59:59.0
2313,MAP,ADB,34,900000,45:58.2,System02,59:59.0,Shalok01,45:58.2,59:59.0
2314,MAP,ADB,35,900000,45:58.3,System02,59:59.0,Shalok01,45:58.3,59:59.0
2315,MAP,ADB,36,900000,45:58.3,System02,59:59.0,Shalok01,45:58.3,59:59.0
2316,MAP,ADB,37,900000,45:58.3,System02,59:59.0,Shalok01,45:58.3,59:59.0
2317,MAP,ADB,38,900000,45:58.3,System02,59:59.0,Shalok01,45:58.3,59:59.0
2318,MAP,ADB,39,900000,45:58.3,System02,59:59.0,Shalok01,45:58.3,59:59.0
2319,MAP,ADB,40,900000,45:58.3,System02,59:59.0,Shalok01,45:58.3,59:59.0
2320,MAP,ADB,41,900000,45:58.4,System02,59:59.0,Shalok01,45:58.4,59:59.0
2321,MAP,ADB,42,850000,45:58.4,System02,59:59.0,Shalok01,45:58.4,59:59.0
2322,MAP,ADB,43,850000,45:58.4,System02,59:59.0,Shalok01,45:58.4,59:59.0
2323,MAP,ADB,44,850000,45:58.4,System02,59:59.0,Shalok01,45:58.4,59:59.0
2324,MAP,ADB,45,850000,45:58.4,System02,59:59.0,Shalok01,45:58.4,59:59.0
2325,MAP,ADB,46,800000,45:58.5,System02,59:59.0,Shalok01,45:58.5,59:59.0
2326,MAP,ADB,47,750000,45:58.5,System02,59:59.0,Shalok01,45:58.5,59:59.0
2327,MAP,ADB,48,700000,45:58.5,System02,59:59.0,Shalok01,45:58.5,59:59.0
2328,MAP,ADB,49,650000,45:58.5,System02,59:59.0,Shalok01,45:58.5,59:59.0
2329,MAP,ADB,50,600000,45:58.5,System02,59:59.0,Shalok01,45:58.5,59:59.0
2330,MAP,ADB,51,600000,45:58.6,System02,59:59.0,Shalok01,45:58.6,59:59.0
2331,MAP,ADB,52,600000,45:58.6,System02,59:59.0,Shalok01,45:58.6,59:59.0
2332,MAP,ADB,53,600000,45:58.6,System02,59:59.0,Shalok01,45:58.6,59:59.0
2333,MAP,ADB,54,600000,45:58.6,System02,59:59.0,Shalok01,45:58.6,59:59.0
2334,MAP,ADB,55,600000,45:58.6,System02,59:59.0,Shalok01,45:58.6,59:59.0
2335,MAP,ADB,56,500000,45:58.7,System02,59:59.0,Shalok01,45:58.7,59:59.0
2336,MAP,ADB,57,500000,45:58.7,System02,59:59.0,Shalok01,45:58.7,59:59.0
2337,MAP,ADB,58,450000,45:58.7,System02,59:59.0,Shalok01,45:58.7,59:59.0
2338,MAP,ADB,59,450000,45:58.7,System02,59:59.0,Shalok01,45:58.7,59:59.0
2339,MAP,ADB,60,450000,45:58.7,System02,59:59.0,Shalok01,45:58.7,59:59.0
2340,MAP,ADB,61,450000,45:58.8,System02,59:59.0,Shalok01,45:58.8,59:59.0
2341,MAP,ADB,62,450000,45:58.8,System02,59:59.0,Shalok01,45:58.8,59:59.0
2342,MAP,ADB,63,400000,45:58.8,System02,59:59.0,Shalok01,45:58.8,59:59.0
2343,MAP,ADB,64,350000,45:58.8,System02,59:59.0,Shalok01,45:58.8,59:59.0
2344,MAP,ADB,65,350000,45:58.8,System02,59:59.0,Shalok01,45:58.8,59:59.0
2345,MLI,DTH,16,600000,45:58.9,System02,59:59.0,Shalok01,45:58.9,59:59.0
2346,MLI,DTH,17,600000,45:58.9,System02,59:59.0,Shalok01,45:58.9,59:59.0
2347,MLI,DTH,18,600000,45:58.9,System02,59:59.0,Shalok01,45:58.9,59:59.0
2348,MLI,DTH,19,600000,45:58.9,System02,59:59.0,Shalok01,45:58.9,59:59.0
2349,MLI,DTH,20,600000,45:58.9,System02,59:59.0,Shalok01,45:58.9,59:59.0
2350,MLI,DTH,21,600000,45:59.0,System02,59:59.0,Shalok01,45:59.0,59:59.0
2351,MLI,DTH,22,600000,45:59.0,System02,59:59.0,Shalok01,45:59.0,59:59.0
2352,MLI,DTH,23,650000,45:59.0,System02,59:59.0,Shalok01,45:59.0,59:59.0
2353,MLI,DTH,24,650000,45:59.0,System02,59:59.0,Shalok01,45:59.0,59:59.0
2354,MLI,DTH,25,650000,45:59.1,System02,59:59.0,Shalok01,45:59.1,59:59.0
2355,MLI,DTH,26,650000,45:59.1,System02,59:59.0,Shalok01,45:59.1,59:59.0
2356,MLI,DTH,27,650000,45:59.1,System02,59:59.0,Shalok01,45:59.1,59:59.0
2357,MLI,DTH,28,700000,45:59.1,System02,59:59.0,Shalok01,45:59.1,59:59.0
2358,MLI,DTH,29,700000,45:59.1,System02,59:59.0,Shalok01,45:59.1,59:59.0
2359,MLI,DTH,30,700000,45:59.1,System02,59:59.0,Shalok01,45:59.1,59:59.0
2360,MLI,DTH,31,700000,45:59.2,System02,59:59.0,Shalok01,45:59.2,59:59.0
2361,MLI,DTH,32,700000,45:59.2,System02,59:59.0,Shalok01,45:59.2,59:59.0
2362,MLI,DTH,33,700000,45:59.2,System02,59:59.0,Shalok01,45:59.2,59:59.0
2363,MLI,DTH,34,700000,45:59.2,System02,59:59.0,Shalok01,45:59.2,59:59.0
2364,MLI,DTH,35,700000,45:59.2,System02,59:59.0,Shalok01,45:59.2,59:59.0
2365,MLI,DTH,36,700000,45:59.3,System02,59:59.0,Shalok01,45:59.3,59:59.0
2366,MLI,DTH,37,700000,45:59.3,System02,59:59.0,Shalok01,45:59.3,59:59.0
2367,MLI,DTH,38,700000,45:59.3,System02,59:59.0,Shalok01,45:59.3,59:59.0
2368,MLI,DTH,39,700000,45:59.3,System02,59:59.0,Shalok01,45:59.3,59:59.0
2369,MLI,DTH,40,700000,45:59.3,System02,59:59.0,Shalok01,45:59.3,59:59.0
2370,MLI,DTH,41,650000,45:59.4,System02,59:59.0,Shalok01,45:59.4,59:59.0
2371,MLI,DTH,42,650000,45:59.4,System02,59:59.0,Shalok01,45:59.4,59:59.0
2372,MLI,DTH,43,650000,45:59.4,System02,59:59.0,Shalok01,45:59.4,59:59.0
2373,MLI,DTH,44,650000,45:59.4,System02,59:59.0,Shalok01,45:59.4,59:59.0
2374,MLI,DTH,45,650000,45:59.4,System02,59:59.0,Shalok01,45:59.4,59:59.0
2375,MLI,DTH,46,650000,45:59.5,System02,59:59.0,Shalok01,45:59.5,59:59.0
2376,MLI,DTH,47,550000,45:59.5,System02,59:59.0,Shalok01,45:59.5,59:59.0
2377,MLI,DTH,48,550000,45:59.5,System02,59:59.0,Shalok01,45:59.5,59:59.0
2378,MLI,DTH,49,550000,45:59.5,System02,59:59.0,Shalok01,45:59.5,59:59.0
2379,MLI,DTH,50,500000,45:59.5,System02,59:59.0,Shalok01,45:59.5,59:59.0
2380,MLI,DTH,51,500000,45:59.6,System02,59:59.0,Shalok01,45:59.6,59:59.0
2381,MLI,DTH,52,500000,45:59.6,System02,59:59.0,Shalok01,45:59.6,59:59.0
2382,MLI,DTH,53,450000,45:59.6,System02,59:59.0,Shalok01,45:59.6,59:59.0
2383,MLI,DTH,54,450000,45:59.6,System02,59:59.0,Shalok01,45:59.6,59:59.0
2384,MLI,DTH,55,400000,45:59.6,System02,59:59.0,Shalok01,45:59.6,59:59.0
2385,MLI,DTH,56,350000,45:59.7,System02,59:59.0,Shalok01,45:59.7,59:59.0
2386,MLI,DTH,57,350000,45:59.7,System02,59:59.0,Shalok01,45:59.7,59:59.0
2387,MLI,DTH,58,300000,45:59.7,System02,59:59.0,Shalok01,45:59.7,59:59.0
2388,MLI,DTH,59,300000,45:59.7,System02,59:59.0,Shalok01,45:59.7,59:59.0
2389,MLI,DTH,60,300000,45:59.8,System02,59:59.0,Shalok01,45:59.8,59:59.0
2390,MLI,DTH,61,250000,45:59.8,System02,59:59.0,Shalok01,45:59.8,59:59.0
2391,MLI,DTH,62,250000,45:59.8,System02,59:59.0,Shalok01,45:59.8,59:59.0
2392,MLI,DTH,63,250000,45:59.8,System02,59:59.0,Shalok01,45:59.8,59:59.0
2393,MLI,DTH,64,250000,45:59.8,System02,59:59.0,Shalok01,45:59.8,59:59.0
2394,MLI,DTH,65,250000,45:59.9,System02,59:59.0,Shalok01,45:59.9,59:59.0
2395,WAI,ADB,18,500000,45:59.9,System02,59:59.0,Shalok01,45:59.9,59:59.0
2396,WAI,ADB,19,500000,45:59.9,System02,59:59.0,Shalok01,45:59.9,59:59.0
2397,WAI,ADB,20,500000,45:59.9,System02,59:59.0,Shalok01,45:59.9,59:59.0
2398,WAI,ADB,21,500000,45:59.9,System02,59:59.0,Shalok01,45:59.9,59:59.0
2399,WAI,ADB,22,500000,46:00.0,System02,59:59.0,Shalok01,46:00.0,59:59.0
2400,WAI,ADB,23,500000,46:00.0,System02,59:59.0,Shalok01,46:00.0,59:59.0
2401,WAI,ADB,24,500000,46:00.0,System02,59:59.0,Shalok01,46:00.0,59:59.0
2402,WAI,ADB,25,500000,46:00.0,System02,59:59.0,Shalok01,46:00.0,59:59.0
2403,WAI,ADB,26,500000,46:00.1,System02,59:59.0,Shalok01,46:00.1,59:59.0
2404,WAI,ADB,27,500000,46:00.1,System02,59:59.0,Shalok01,46:00.1,59:59.0
2405,WAI,ADB,28,500000,46:00.1,System02,59:59.0,Shalok01,46:00.1,59:59.0
2406,WAI,ADB,29,500000,46:00.1,System02,59:59.0,Shalok01,46:00.1,59:59.0
2407,WAI,ADB,30,500000,46:00.1,System02,59:59.0,Shalok01,46:00.1,59:59.0
2408,WAI,ADB,31,500000,46:00.2,System02,59:59.0,Shalok01,46:00.2,59:59.0
2409,WAI,ADB,32,500000,46:00.2,System02,59:59.0,Shalok01,46:00.2,59:59.0
2410,WAI,ADB,33,500000,46:00.2,System02,59:59.0,Shalok01,46:00.2,59:59.0
2411,WAI,ADB,34,500000,46:00.2,System02,59:59.0,Shalok01,46:00.2,59:59.0
2412,WAI,ADB,35,500000,46:00.3,System02,59:59.0,Shalok01,46:00.3,59:59.0
2413,WAI,ADB,36,500000,46:00.3,System02,59:59.0,Shalok01,46:00.3,59:59.0
2414,WAI,ADB,37,500000,46:00.3,System02,59:59.0,Shalok01,46:00.3,59:59.0
2415,WAI,ADB,38,500000,46:00.3,System02,59:59.0,Shalok01,46:00.3,59:59.0
2416,WAI,ADB,39,500000,46:00.3,System02,59:59.0,Shalok01,46:00.3,59:59.0
2417,WAI,ADB,40,500000,46:00.4,System02,59:59.0,Shalok01,46:00.4,59:59.0
2418,WAI,ADB,41,500000,46:00.4,System02,59:59.0,Shalok01,46:00.4,59:59.0
2419,WAI,ADB,42,500000,46:00.4,System02,59:59.0,Shalok01,46:00.4,59:59.0
2420,WAI,ADB,43,500000,46:00.4,System02,59:59.0,Shalok01,46:00.4,59:59.0
2421,WAI,ADB,44,500000,46:00.4,System02,59:59.0,Shalok01,46:00.4,59:59.0
2422,WAI,ADB,45,500000,46:00.5,System02,59:59.0,Shalok01,46:00.5,59:59.0
2423,WAI,ADB,46,500000,46:00.5,System02,59:59.0,Shalok01,46:00.5,59:59.0
2424,WAI,ADB,47,500000,46:00.5,System02,59:59.0,Shalok01,46:00.5,59:59.0
2425,WAI,ADB,48,500000,46:00.5,System02,59:59.0,Shalok01,46:00.5,59:59.0
2426,WAI,ADB,49,500000,46:00.5,System02,59:59.0,Shalok01,46:00.5,59:59.0
2427,WAI,ADB,50,500000,46:00.6,System02,59:59.0,Shalok01,46:00.6,59:59.0
2428,WAI,ADB,51,500000,46:00.6,System02,59:59.0,Shalok01,46:00.6,59:59.0
2429,WAI,ADB,52,500000,46:00.6,System02,59:59.0,Shalok01,46:00.6,59:59.0
2430,WAI,ADB,53,500000,46:00.6,System02,59:59.0,Shalok01,46:00.6,59:59.0
2431,WAI,ADB,54,500000,46:00.7,System02,59:59.0,Shalok01,46:00.7,59:59.0
2432,WAI,ADB,55,500000,46:00.7,System02,59:59.0,Shalok01,46:00.7,59:59.0
2433,WAI,ADB,56,500000,46:00.7,System02,59:59.0,Shalok01,46:00.7,59:59.0
2434,WAI,ADB,57,500000,46:00.7,System02,59:59.0,Shalok01,46:00.7,59:59.0
2435,WAI,ADB,58,500000,46:00.7,System02,59:59.0,Shalok01,46:00.7,59:59.0
2436,WAI,ADB,59,500000,46:00.8,System02,59:59.0,Shalok01,46:00.8,59:59.0
2437,WAI,ADB,60,500000,46:00.8,System02,59:59.0,Shalok01,46:00.8,59:59.0
2438,WAI,ADB,61,500000,46:00.8,System02,59:59.0,Shalok01,46:00.8,59:59.0
2439,WAI,ADB,62,500000,46:00.8,System02,59:59.0,Shalok01,46:00.8,59:59.0
2440,WAI,ADB,63,500000,46:00.9,System02,59:59.0,Shalok01,46:00.9,59:59.0
2441,WAI,ADB,64,500000,46:00.9,System02,59:59.0,Shalok01,46:00.9,59:59.0
2442,WAI,ADB,65,500000,46:00.9,System02,59:59.0,Shalok01,46:00.9,59:59.0
2443,WLI,DTH,18,500000,46:00.9,System02,59:59.0,Shalok01,46:00.9,59:59.0
2444,WLI,DTH,19,500000,46:01.0,System02,59:59.0,Shalok01,46:01.0,59:59.0
2445,WLI,DTH,20,500000,46:01.0,System02,59:59.0,Shalok01,46:01.0,59:59.0
2446,WLI,DTH,21,500000,46:01.0,System02,59:59.0,Shalok01,46:01.0,59:59.0
2447,WLI,DTH,22,500000,46:01.0,System02,59:59.0,Shalok01,46:01.0,59:59.0
2448,WLI,DTH,23,500000,46:01.1,System02,59:59.0,Shalok01,46:01.1,59:59.0
2449,WLI,DTH,24,500000,46:01.1,System02,59:59.0,Shalok01,46:01.1,59:59.0
2450,WLI,DTH,25,500000,46:01.1,System02,59:59.0,Shalok01,46:01.1,59:59.0
2451,WLI,DTH,26,500000,46:01.1,System02,59:59.0,Shalok01,46:01.1,59:59.0
2452,WLI,DTH,27,500000,46:01.1,System02,59:59.0,Shalok01,46:01.1,59:59.0
2453,WLI,DTH,28,500000,46:01.2,System02,59:59.0,Shalok01,46:01.2,59:59.0
2454,WLI,DTH,29,550000,46:01.2,System02,59:59.0,Shalok01,46:01.2,59:59.0
2455,WLI,DTH,30,550000,46:01.2,System02,59:59.0,Shalok01,46:01.2,59:59.0
2456,WLI,DTH,31,550000,46:01.2,System02,59:59.0,Shalok01,46:01.2,59:59.0
2457,WLI,DTH,32,550000,46:01.3,System02,59:59.0,Shalok01,46:01.3,59:59.0
2458,WLI,DTH,33,550000,46:01.3,System02,59:59.0,Shalok01,46:01.3,59:59.0
2459,WLI,DTH,34,550000,46:01.3,System02,59:59.0,Shalok01,46:01.3,59:59.0
2460,WLI,DTH,35,550000,46:01.3,System02,59:59.0,Shalok01,46:01.3,59:59.0
2461,WLI,DTH,36,550000,46:01.4,System02,59:59.0,Shalok01,46:01.4,59:59.0
2462,WLI,DTH,37,550000,46:01.4,System02,59:59.0,Shalok01,46:01.4,59:59.0
2463,WLI,DTH,38,500000,46:01.4,System02,59:59.0,Shalok01,46:01.4,59:59.0
2464,WLI,DTH,39,500000,46:01.4,System02,59:59.0,Shalok01,46:01.4,59:59.0
2465,WLI,DTH,40,500000,46:01.4,System02,59:59.0,Shalok01,46:01.4,59:59.0
2466,WLI,DTH,41,500000,46:01.5,System02,59:59.0,Shalok01,46:01.5,59:59.0
2467,WLI,DTH,42,500000,46:01.5,System02,59:59.0,Shalok01,46:01.5,59:59.0
2468,WLI,DTH,43,450000,46:01.5,System02,59:59.0,Shalok01,46:01.5,59:59.0
2469,WLI,DTH,44,400000,46:01.5,System02,59:59.0,Shalok01,46:01.5,59:59.0
2470,WLI,DTH,45,400000,46:01.5,System02,59:59.0,Shalok01,46:01.5,59:59.0
2471,WLI,DTH,46,400000,46:01.6,System02,59:59.0,Shalok01,46:01.6,59:59.0
2472,WLI,DTH,47,350000,46:01.6,System02,59:59.0,Shalok01,46:01.6,59:59.0
2473,WLI,DTH,48,350000,46:01.6,System02,59:59.0,Shalok01,46:01.6,59:59.0
2474,WLI,DTH,49,350000,46:01.6,System02,59:59.0,Shalok01,46:01.6,59:59.0
2475,WLI,DTH,50,300000,46:01.7,System02,59:59.0,Shalok01,46:01.7,59:59.0
2476,WLI,DTH,51,300000,46:01.7,System02,59:59.0,Shalok01,46:01.7,59:59.0
2477,WLI,DTH,52,300000,46:01.7,System02,59:59.0,Shalok01,46:01.7,59:59.0
2478,WLI,DTH,53,300000,46:01.8,System02,59:59.0,Shalok01,46:01.8,59:59.0
2479,WLI,DTH,54,300000,46:01.8,System02,59:59.0,Shalok01,46:01.8,59:59.0
2480,WLI,DTH,55,250000,46:01.8,System02,59:59.0,Shalok01,46:01.8,59:59.0
2481,WLI,DTH,56,250000,46:01.8,System02,59:59.0,Shalok01,46:01.8,59:59.0
2482,WLI,DTH,57,250000,46:01.9,System02,59:59.0,Shalok01,46:01.9,59:59.0
2483,WLI,DTH,58,250000,46:01.9,System02,59:59.0,Shalok01,46:01.9,59:59.0
2484,WLI,DTH,59,250000,46:01.9,System02,59:59.0,Shalok01,46:01.9,59:59.0
2485,WLI,DTH,60,250000,46:01.9,System02,59:59.0,Shalok01,46:01.9,59:59.0
2486,WLI,DTH,61,250000,46:02.0,System02,59:59.0,Shalok01,46:02.0,59:59.0
2487,WLI,DTH,62,250000,46:02.0,System02,59:59.0,Shalok01,46:02.0,59:59.0
2488,WLI,DTH,63,250000,46:02.0,System02,59:59.0,Shalok01,46:02.0,59:59.0
2489,WLI,DTH,64,250000,46:02.0,System02,59:59.0,Shalok01,46:02.0,59:59.0
2490,WLI,DTH,65,250000,46:02.1,System02,59:59.0,Shalok01,46:02.1,59:59.0
2491,AFI,DTH,18,13000,46:02.1,System02,59:59.0,Shalok01,46:02.1,59:59.0
2492,AFI,DTH,19,13000,46:02.1,System02,59:59.0,Shalok01,46:02.1,59:59.0
2493,AFI,DTH,20,13000,46:02.1,System02,59:59.0,Shalok01,46:02.1,59:59.0
2494,AFI,DTH,21,13000,46:02.1,System02,59:59.0,Shalok01,46:02.1,59:59.0
2495,AFI,DTH,22,13000,46:02.2,System02,59:59.0,Shalok01,46:02.2,59:59.0
2496,AFI,DTH,23,13000,46:02.2,System02,59:59.0,Shalok01,46:02.2,59:59.0
2497,AFI,DTH,24,13000,46:02.2,System02,59:59.0,Shalok01,46:02.2,59:59.0
2498,AFI,DTH,25,13000,46:02.2,System02,59:59.0,Shalok01,46:02.2,59:59.0
2499,AFI,DTH,26,13000,46:02.3,System02,59:59.0,Shalok01,46:02.3,59:59.0
2500,AFI,DTH,27,13000,46:02.3,System02,59:59.0,Shalok01,46:02.3,59:59.0
2501,AFI,DTH,28,13000,46:02.3,System02,59:59.0,Shalok01,46:02.3,59:59.0
2502,AFI,DTH,29,13000,46:02.3,System02,59:59.0,Shalok01,46:02.3,59:59.0
2503,AFI,DTH,30,13000,46:02.3,System02,59:59.0,Shalok01,46:02.3,59:59.0
2504,AFI,DTH,31,13000,46:02.4,System02,59:59.0,Shalok01,46:02.4,59:59.0
2505,AFI,DTH,32,13000,46:02.4,System02,59:59.0,Shalok01,46:02.4,59:59.0
2506,AFI,DTH,33,13000,46:02.4,System02,59:59.0,Shalok01,46:02.4,59:59.0
2507,AFI,DTH,34,13000,46:02.4,System02,59:59.0,Shalok01,46:02.4,59:59.0
2508,AFI,DTH,35,13000,46:02.4,System02,59:59.0,Shalok01,46:02.4,59:59.0
2509,AFI,DTH,36,13000,46:02.5,System02,59:59.0,Shalok01,46:02.5,59:59.0
2510,AFI,DTH,37,13000,46:02.5,System02,59:59.0,Shalok01,46:02.5,59:59.0
2511,AFI,DTH,38,13000,46:02.5,System02,59:59.0,Shalok01,46:02.5,59:59.0
2512,AFI,DTH,39,13000,46:02.5,System02,59:59.0,Shalok01,46:02.5,59:59.0
2513,AFI,DTH,40,13000,46:02.6,System02,59:59.0,Shalok01,46:02.6,59:59.0
2514,AFI,DTH,41,13000,46:02.6,System02,59:59.0,Shalok01,46:02.6,59:59.0
2515,AFI,DTH,42,13000,46:02.6,System02,59:59.0,Shalok01,46:02.6,59:59.0
2516,AFI,DTH,43,13000,46:02.6,System02,59:59.0,Shalok01,46:02.6,59:59.0
2517,AFI,DTH,44,13000,46:02.6,System02,59:59.0,Shalok01,46:02.6,59:59.0
2518,AFI,DTH,45,12000,46:02.7,System02,59:59.0,Shalok01,46:02.7,59:59.0
2519,AFI,DTH,46,12000,46:02.7,System02,59:59.0,Shalok01,46:02.7,59:59.0
2520,AFI,DTH,47,12000,46:02.7,System02,59:59.0,Shalok01,46:02.7,59:59.0
2521,AFI,DTH,48,12000,46:02.7,System02,59:59.0,Shalok01,46:02.7,59:59.0
2522,AFI,DTH,49,12000,46:02.7,System02,59:59.0,Shalok01,46:02.7,59:59.0
2523,AFI,DTH,50,12000,46:02.8,System02,59:59.0,Shalok01,46:02.8,59:59.0
2524,AFI,DTH,51,12000,46:02.8,System02,59:59.0,Shalok01,46:02.8,59:59.0
2525,AFI,DTH,52,12000,46:02.8,System02,59:59.0,Shalok01,46:02.8,59:59.0
2526,AFI,DTH,53,12000,46:02.8,System02,59:59.0,Shalok01,46:02.8,59:59.0
2527,AFI,DTH,54,12000,46:02.8,System02,59:59.0,Shalok01,46:02.8,59:59.0
2528,AFI,DTH,55,12000,46:02.9,System02,59:59.0,Shalok01,46:02.9,59:59.0
2529,AFI,DTH,56,11000,46:02.9,System02,59:59.0,Shalok01,46:02.9,59:59.0
2530,AFI,DTH,57,11000,46:02.9,System02,59:59.0,Shalok01,46:02.9,59:59.0
2531,AFI,DTH,58,11000,46:02.9,System02,59:59.0,Shalok01,46:02.9,59:59.0
2532,AFI,DTH,59,10000,46:03.0,System02,59:59.0,Shalok01,46:03.0,59:59.0
2533,AFI,DTH,60,10000,46:03.0,System02,59:59.0,Shalok01,46:03.0,59:59.0
2534,AFI,DTH,61,10000,46:03.0,System02,59:59.0,Shalok01,46:03.0,59:59.0
2535,AFI,DTH,62,10000,46:03.0,System02,59:59.0,Shalok01,46:03.0,59:59.0
2536,AFI,DTH,63,9000,46:03.0,System02,59:59.0,Shalok01,46:03.0,59:59.0
2537,AFI,DTH,64,9000,46:03.1,System02,59:59.0,Shalok01,46:03.1,59:59.0
2538,AFI,DTH,65,9000,46:03.1,System02,59:59.0,Shalok01,46:03.1,59:59.0
2539,AFI,DTH,66,9000,46:03.1,System02,59:59.0,Shalok01,46:03.1,59:59.0
2540,AFI,DTH,67,9000,46:03.1,System02,59:59.0,Shalok01,46:03.1,59:59.0
2541,AFI,DTH,68,8000,46:03.1,System02,59:59.0,Shalok01,46:03.1,59:59.0
2542,AFI,DTH,69,8000,46:03.2,System02,59:59.0,Shalok01,46:03.2,59:59.0
2543,AFI,DTH,70,8000,46:03.2,System02,59:59.0,Shalok01,46:03.2,59:59.0
2544,AFI,DTH,71,8000,46:03.2,System02,59:59.0,Shalok01,46:03.2,59:59.0
2545,AFI,DTH,72,8000,46:03.2,System02,59:59.0,Shalok01,46:03.2,59:59.0
2546,AFI,DTH,73,8000,46:03.2,System02,59:59.0,Shalok01,46:03.2,59:59.0
2547,AFI,DTH,74,7000,46:03.3,System02,59:59.0,Shalok01,46:03.3,59:59.0
2548,AFI,DTH,75,7000,46:03.3,System02,59:59.0,Shalok01,46:03.3,59:59.0
2549,AFI,DTH,76,7000,46:03.3,System02,59:59.0,Shalok01,46:03.3,59:59.0
